Dates,text,label
05-Nov-14,RBI should think about softening interest rates: Mahindra,0
05-Nov-14,Buy M&M; target of Rs 1440: Sharekhan,0
03-Nov-14,Downgraded M&M growth estimates; bullish on Maruti: IIFL,0
03-Nov-14,Mahindra Tractors sells 30800 units in India during Oct 2014,0
03-Nov-14,Mahindra's auto sector sells 42776 units during October 2014,0
31-Oct-14,M&M Q2FY15 top-line meets estimates: Centrum Broking,1
31-Oct-14,"M&M Q2 profit falls 4.3%, revenue beats forecast, OPM dips",1
31-Oct-14,M&M Q2 net seen down 3% at Rs 959.4 cr: ICICIdirect,1
31-Oct-14,M&M Q2 PAT seen down 8.4% at Rs 941.4 cr: Motilal Oswal,1
30-Oct-14,M&M may report Q2 profit Rs 946 cr on revenue of Rs 9292 cr,1
30-Oct-14,Mahindra Logistics inks pact with IVC to form 2x2 Logistics,1
13-Oct-14,Should you buy Tata Motors post 8% fall in last 2 sessions?,0
08-Oct-14,Lumax sees M&M's one source strategy boosting revenues,1
07-Oct-14,"Avoid M&M, Tata Motors: Ambareesh Baliga",1
07-Oct-14,M&M to acquire 51% stake in Peugeot Motorcycles,1
07-Oct-14,M&M subsidiary to acquire 51% stake in Peugeot Motocycles,1
01-Oct-14,M&M's farm equipment sector sells 27321 units,1
01-Oct-14,Mahindra's auto sector sells 44911 units during Sept 2014,1
29-Sep-14,M&M launches 110-cc scooter Gusto,1
29-Sep-14,Buy Mahindra and Mahindra: Rahul Shah,1
29-Sep-14,Market share in UV segment to increase gradually: M&M,1
29-Sep-14,Suprajit Engg acquires Pricol's non-core Speedo Cable biz,1
29-Sep-14,Mahindra & Mahindra: Updates on rating by CRISIL,1
29-Sep-14,Mahindra Quanto AMT to be launched in India by year-end,1
26-Sep-14,"Buy M&M, ONGC; sell L&T: Rahul Mohinder",1
25-Sep-14,M&M unveils new generation Scorpio,1
25-Sep-14,Mahindra drives in with new generation Scorpio,1
25-Sep-14,Super Six: Top chart picks for September 25,1
24-Sep-14,What's riding on Gusto? Mahindra's two-wheeler plans,1
23-Sep-14,Mahindra set to launch new scooter Gusto next week,0
18-Sep-14,"Prefer M&M, may test Rs 1450-1500: Sahil Kapoor",0
17-Sep-14,ï»¿Buy M&M; sell JSPL: Sudarshan Sukhani,1
17-Sep-14,"Go long in M&M, target Rs 1480: Ashish Chaturmohta",1
17-Sep-14,"Mahindra & Mahindra's Q2 results on Oct 31, 2014",1
16-Sep-14,"Buy M&M 1400 Put, sell 1300 Put: Krish Subramanyam",1
15-Sep-14,"Hold Maruti Suzuki India, says Mahantesh Sabarad",0
11-Sep-14,Auto industry likely to turnaround in FY15: M&M,0
11-Sep-14,"Buy M&M 1400 Put, sell 1300 Put: Krish Subramanyam",0
11-Sep-14,SIAM criticises CCI for imposing penalty on car companies,0
10-Sep-14,Buy Mahindra and Mahindra on declines: Amit Gupta,1
08-Sep-14,"The comprehensive Aug auto sales report: Who won, who lost",1
04-Sep-14,"Mahindra & Mahindra: Updates on production, sell data",1
04-Sep-14,"Prefer Tata Steel, Mahindra and Mahindra: Sudarshan Sukhani",1
03-Sep-14,"Buy M&M, Tech Mahindra, Asian Paints: Sudarshan Sukhani",1
03-Sep-14,Super Six stocks you can bet on September 3,1
02-Sep-14,12 Indian firms in Forbes' 50 best cos in Asia Pacific,1
01-Sep-14,Mahindra & Mahindra total sales down 7.18% in August,1
01-Sep-14,Mahindra's auto sector sells 35175 units during August 2014,1
01-Sep-14,Mahindra Tractors sells 13733 units in August 2014,1
28-Aug-14,"4 auto manufacturers to invest Rs 11,510 cr in Maharashtra",1
28-Aug-14,Accumulate M&M; target of Rs 1400: Emkay,1
27-Aug-14,"Maruti to challenge CCI fine, says order sans understanding",1
27-Aug-14,"'JVs don't mean walking hand in hand into sunset, forever'",1
26-Aug-14,"M&M, Tata Motors to challenge CCI penalty",0
26-Aug-14,"CCI imposes Rs 2,545 crore penalty on 14 car makers",0
22-Aug-14,Buy Ashok Leyland 35 Call: VK Sharma,0
20-Aug-14,M&M launches new high horsepower tractor Arjun Novo,0
20-Aug-14,M&M top pick in auto pack: Jitendra Sriram,0
18-Aug-14,How did first quarter earnings look? 'Good but not great',0
18-Aug-14,M&M: No production at companyï¿½s automotive plants,0
14-Aug-14,Hold M&M; target of Rs 1324: Arihant capital markets,0
14-Aug-14,"Buy Maruti Suzuki, M&M, Tata Motors: Rakesh Arora",0
14-Aug-14,How Macquarie Cap reads Q1 earnings season so far,0
12-Aug-14,Buy M&M; target of Rs 1440: Sharekhan,0
12-Aug-14,Buy M&M; target of Rs 1382: Kotak Securities,0
12-Aug-14,Buy M&M; target of Rs 1431: LKP,0
11-Aug-14,See no fund shortage in e-commerce space: Anand Mahindra ,0
11-Aug-14,Book profits in Mahindra and Mahindra: Parag Thakkar,0
11-Aug-14,Hold M&M; target of Rs 1322: ICICIdirect,0
11-Aug-14,Buy M&M; target of Rs 1450: Religare Capital,0
08-Aug-14,July car sales up 5%; SIAM eyes 5-10% growth in FY15,0
08-Aug-14,M&M margins quite healthy; expect better vols ahead: Expert,0
08-Aug-14,See auto revising but monsoons may play spoilsport: M&M,0
08-Aug-14,M&M Q1 profit up 4.3% on strong operational performance,0
08-Aug-14,M&M Apr-Jun qtr PAT may dip 19.5% at Rs 755cr: P Lilladher,0
08-Aug-14,M&M Q1: Analysts expect big sequential margin improvement,0
08-Aug-14,Mahindra & Mahindra: Updates on rating by CARE,0
07-Aug-14,M&M clarifies on media report,0
06-Aug-14,Go long in Mahindra and Mahindra: Amit Gupta,0
06-Aug-14,"Prefer M&M, Maruti Suzuki for long term: Gopi Suvanam",0
06-Aug-14,"Buy Maruti & M&M, recommends InvestWorks' Suvanam",0
05-Aug-14,"Maruti Suzuki, M&M should be in portfolio: Sanjay Dutt",0
04-Aug-14,"Go long in M&M, says Sukhani",0
01-Aug-14,Mahindra & Mahindra sales down 4.12% in July,0
01-Aug-14,"Buy Mahindra and Mahindra, says Rajat Bose",0
01-Aug-14,IIFL to upgrade Maruti target price post strong July sales,0
30-Jul-14,"Buy Century Textiles, M&M, IndusInd Bank: Sudarshan Sukhani",0
30-Jul-14,Go long in Mahindra and Mahindra: Ashish Chaturmohta,0
30-Jul-14,Mahindra and Mahindra may touch Rs 1280-1290: Amit Gupta,0
21-Jul-14,"Buy Godrej Industries, M&M, IndusInd Bank: Sukhani",0
17-Jul-14,"Prefer TVS Motor, Apollo Tyres, M&M: Sudarshan Sukhani",0
17-Jul-14,Buy Mahindra and Mahindra: Sudarshan Sukhani,0
17-Jul-14,Buy Mahindra and Mahindra: Sudarshan Sukhani,0
16-Jul-14,"Honda Cars India recalls 1,338 units of Accord, CR-V",0
11-Jul-14,Check Out: Top trading ideas for the day,0
10-Jul-14,"Budget defines clear direction of govt, says Pawan Goenka",0
10-Jul-14,India Inc gives a thumbs up to maiden Modi Budget,0
09-Jul-14,"Accumulate M&M, see 10-12% upside: Mayuresh Joshi",0
09-Jul-14,Mahindra and Mahindra may touch Rs 1230: Kunal Saraogi,0
09-Jul-14,"Mahindra recalls 23,000 units of Scorpio Ex variant",0
08-Jul-14,M&M offers proactive inspection of some parts of Scorpio Ex-variant,0
08-Jul-14,"M&M: Updates on production, sells data",0
07-Jul-14,M&M eyeing Rs 10k cr turnover for Power Train biz: Wadhera,0
04-Jul-14,CCI nod for M&M seed potato biz stake sale to HZPC Holland,1
04-Jul-14,"SP Tulsian positive on M&M, Tata Motors",1
04-Jul-14,Interact with CNBC-TV18: Religare Cap sees Maruti & Hero as best auto bets,1
03-Jul-14,"Mahindra & Mahindra's Q1 results on August 08, 2014",1
03-Jul-14,Go long in M&M on declines: Chandan Taparia,1
02-Jul-14,Hold M&M; target of Rs 1250: AnandRathi,1
02-Jul-14,"Buy United Spirits, M&M, Adani Enterprises: SP Tulsian",1
01-Jul-14,Expect 25-30% revenue growth in FY15: Minda Industries,1
01-Jul-14,June sales numbers cheer M&M,1
01-Jul-14,"Go long in SAIL, Tata Motors, M&M: SP Tulsian",1
01-Jul-14,Mahindra Tractors sells 28893 units in June 2014,1
01-Jul-14,"Mahindra's auto sector sells 38,471 units during June 2014",1
26-Jun-14,M&M may touch Rs 1280-1300: Akshata Deshmukh,0
26-Jun-14,Stay invested in M&M: Hemen Kapadia,0
23-Jun-14,"Buy M&M 1180 call, sell two 1220 calls: Bhavin Desai",0
20-Jun-14,M&M may test Rs 1225: SP Tulsian,0
19-Jun-14,"Hold M&M, says Hemen Kapadia",0
19-Jun-14,"Hold M&M, may touch Rs 1250: Rajesh Agarwal",0
17-Jun-14,Super Six short term picks for June 17,0
13-Jun-14,M&M may touch Rs 1290: Pritesh Mehta,0
12-Jun-14,Retain excise benefits for auto sector: India Inc,1
12-Jun-14,"Go long in M&M, may test Rs 1280-1300: Chaturmohta",1
11-Jun-14,"Prefer M&M, Tata Motors, Ashok Leyland: Neeraj Deewan",1
09-Jun-14,Buy Mahindra and Mahindra: Sudarshan Sukhani,1
06-Jun-14,Hold M&M; target of Rs 1162: ICICIdirect.com,1
05-Jun-14,Mahindra launches 'XUV500 Sportz' at Rs 13.68 lakh,1
05-Jun-14,Buy Mahindra & Mahindra; target Rs 1354: Firstcall Research,1
05-Jun-14,Accumulate M&M; target of Rs 1280: Prabhudas Lilladher,1
05-Jun-14,"Avoid two wheelers stocks, says Dipan Mehta",1
03-Jun-14,ECR cut may not impact auto industry; SLR cut welcome: M&M,0
03-Jun-14,Accumulate Mahindra & Mahindra; tgt Rs 1298: Kotak Sec,0
30-May-14,Mahindra & Mahindra fixes book closure for dividend & AGM,0
30-May-14,Mahindra & Mahindra: Board recommend dividend & special dividend,0
30-May-14,"M&M posts Q4 profit at Rs 897 cr, tractor margin up 180 bps",0
30-May-14,"M&M Q4: Analysts expect profit at Rs 818 cr, OPM at 13%",0
27-May-14,Buy M&M; target of Rs 1362: Microsec,0
26-May-14,"Ajay Bodke positive on Motherson Sumi, M&M, Maruti",0
21-May-14,M&M to stop production for 3 days during this month,0
21-May-14,Mahindra and Mahindra may test Rs 1185-1200: Sukhani,0
16-May-14,"After victory, BJP must prepare for the real test",0
16-May-14,"Buy M&M, Hero Motor, L&T, United Spirits: Ajay Srivastava",0
15-May-14,"Go long in HDFC Bank, M&M, ONGC: Sudarshan Sukhani",0
14-May-14,"Hold Mahindra and Mahindra, says Prakash Diwan",0
14-May-14,Buy Mahindra and Mahindra: Sudarshan Sukhani,0
09-May-14,M&M employees resume work at Mohali plant,0
09-May-14,M&M: Workers resume work at Mohali plant,0
09-May-14,CV makers ride on recovery road; pins hopes on new govt,0
08-May-14,"Buy Tata Motors, sell M&M: Amit Trivedi",0
06-May-14,"Mahindra & Mahindra: Updates on production, sell data",0
02-May-14,M&M tractors sells 19895 units in domestic market during April 2014,0
02-May-14,"Maruti, Toyota, M&M sales drop in April; Hyundai, Honda up",0
02-May-14,Mahindra's auto sector sells 36274 units during April 2014,0
29-Apr-14,"Mahindra & Mahindra's FY14 results on May 30, 2014",0
28-Apr-14,M&M: Section of employees not reporting to duties at Mohali Plant,0
25-Apr-14,"Buy M&M 1060 Call, sell 1100 Call: Chandan Taparia",0
23-Apr-14,Mahindra's agri division enters into JV with HZPC,0
22-Apr-14,Buy Mahindra and Mahindra on decline: Chandan Taparia,0
11-Apr-14,Maruti boosts passenger vehicle mkt share to 42% in FY14,0
10-Apr-14,Auto recalls increase in recent years but policy absent,0
10-Apr-14,Top 10 stocks to focus on April 10,0
09-Apr-14,"Buy M&M 1000 Call, sell 1040 Call: Krish Subramanium",0
07-Apr-14,See higher levels in M&M: Sudarshan Sukhani,0
04-Apr-14,Happy weekend: Top 10 stocks to boost your portfolio today,0
03-Apr-14,"M&M: Updates on production, sales data of March, 2014",0
02-Apr-14,Buy Mahindra and Mahindra on dips: Sudarshan Sukhani,0
01-Apr-14,Tractor sales for sector will grow by 8-10% in FY15: M&M,0
01-Apr-14,"Remain invested in M&M, says SP Tulsian",0
01-Apr-14,M&M sales marginally down in March,0
01-Apr-14,Mahindra Tractors sells 16571 units in domestic market during March 2014,0
01-Apr-14,Mahindra's auto sector sells 51636 units during March 2014,0
31-Mar-14,"M&M completes merger of trucks, buses division with itself",0
31-Mar-14,M&M: Updates on scheme of arrangement,0
25-Mar-14,Buy Mahindra & Mahindra; Power Finance Corp: Systematix,0
24-Mar-14,Not exiting scooter biz; strong launches seen in FY15: M&M,0
20-Mar-14,Buy Mahindra and Mahindra; target of Rs 1145: Motilal Oswal,0
19-Mar-14,Ten 10 stocks that should be on your radar ,0
18-Mar-14,"Sell M&M, IRB Infra, DLF: SP Tulsian",0
14-Mar-14,"Buy M&M future, sell 1020 call: Navneet Daga",0
12-Mar-14,Enter M&M at around Rs 980: Amit Gupta,1
11-Mar-14,"Above Rs 1026, M&M may test Rs 1040: AK Prabharkar",1
11-Mar-14,"Bull's Eye: Buy Bata, L&T Finance, M&M, Ashok Leyland",1
07-Mar-14,"Prefer Tata Motors DVR, M&M: Sharmila Joshi",1
06-Mar-14,Super Six: Top chart picks for February 06,0
05-Mar-14,Prefer Mahindra and Mahindra: Rajen Shah,0
04-Mar-14,M&M rejigs auto & farm equipment biz,0
04-Mar-14,"Mahindra & Mahindra: Updates on production, sales data",0
03-Mar-14,M&M sees 17% industry growth in tractor biz for FY14,0
03-Mar-14,"Finally, some green shoots for the battered auto industry?",0
03-Mar-14,"Prefer Maruti Suzuki, M&M, says Ajay Srivastava",0
03-Mar-14,Top 10 stocks that should be on your radar,0
03-Mar-14,"Mahindra Tractors sells 16552 units in Feb 2014, registers 19% growth",0
03-Mar-14,M&M's auto sector sells 42166 units during Feb 2014,0
28-Feb-14,"Prefer Tata Motors DVR, M&M: Sharmila Joshi",0
28-Feb-14,Mahindra Group submits segment wise summation,0
26-Feb-14,Go long in Mahindra and Mahindra: Ashish Chaturmohta,0
26-Feb-14,Buy M&M on dips: Amit Gupta,0
26-Feb-14,Mahindra CIE sees 50-250% returns for minority shareholders,0
20-Feb-14,All excise cut benefits by govt passed to consumers: M&M,0
20-Feb-14,Go long in Mahindra and Mahindra: Aditya Agarwal,0
20-Feb-14,Mahindra reduces prices across its vehicle range,0
19-Feb-14,Check out: Cars and bikes getting cheaper after duty cut,0
19-Feb-14,"Prefer Maruti, M&M, Tata Motors: Jigar Shah",0
19-Feb-14,"M&M may test Rs 975, says Amit Gupta",0
18-Feb-14,Buy M&M; target Rs 1033: Nishant Vass,0
18-Feb-14,Auto cos unlikely to gain much from excise duty cut: Citi,0
18-Feb-14,Super Six stocks you can bet on February 18,0
17-Feb-14,Interim Budget: Your dream car may come with a cheaper price tag now,0
17-Feb-14,"SP Tulsian positive on M&M, may test Rs 960-965",0
17-Feb-14,Interim Budget: Excise duty cut good; see reduction in SUV prices: M&M,0
14-Feb-14,M&M margins lower than expected: Ajay Shethiya,0
14-Feb-14,"M&M Q3 profit up 12% to Rs 934 cr, tractor biz support",0
14-Feb-14,Hold Mahindra and Mahindra: Pritesh Mehta,0
14-Feb-14,M&M Oct-Dec qtr PAT may rise 5% at Rs 879.6cr: ICICIdirect,0
14-Feb-14,M&M Q3 PAT may rise 13% to Rs 945 cr on tractor biz support,0
13-Feb-14,"Buy M&M, advises Chandan Taparia",0
07-Feb-14,Buy Mahindra and Mahindra 590 Call: VK Sharma,0
06-Feb-14,Mahindra unveils electric sports car Halo,0
05-Feb-14, India to have no choice but to go green: Anand Mahindra,0
05-Feb-14,"Tata Motors unveils SUV Nexon, ConnectNext concept cars",0
05-Feb-14,Buy M&M 900 call: Bhavin Desai,0
05-Feb-14,Checkout why these top 10 stocks should be on your radar,0
04-Feb-14,"M&M: Updates on production, sales data of January, 2014",0
04-Feb-14,"Short M&M, JSPL; buy Zee Entertainment: Sudarshan Sukhani",0
03-Feb-14,"Prefer Tata Motors, M&M: Neeraj Deewan",0
03-Feb-14,Expect growth of 9-11% in tractor volumes in FY15: M&M,0
03-Feb-14,Global automakers look for dream market in rural India,0
31-Jan-14,Exit M&M at around Rs 900-905: Shardul Kulkarni,0
30-Jan-14,Stocks you can bet on January 30,0
29-Jan-14,Maruti Suzuki may slip to Rs 1475: Rohan Korde,0
23-Jan-14,"Buy M&M 880 put, sell 860 put: Bhavin Desai",0
23-Jan-14,"Buy Mahindra and Mahindra, says Sukhani",0
15-Jan-14,Buy Mahindra and Mahindra: Amit Gupta,1
14-Jan-14,"Mahindra & Mahindra's Q3 results on Feb 14, 2014",1
09-Jan-14,"Will outperform peers in FY14, revive biz in K€™taka: M&M",0
09-Jan-14,"Short M&M, Ambuja Cements: Sudarshan Sukhani",0
08-Jan-14,"M&M sells 75,000 units of XUV500 in 2 years",0
06-Jan-14,Mahindra and Mahindra may test Rs 885: Chandan Taparia,0
03-Jan-14,"Mahindra & Mahindra: Updates on production, sales data",0
02-Jan-14,See auto revival only post new govt formation: M&M,0
02-Jan-14,Exports only silver lining amid auto gloom: SIAM,0
02-Jan-14,Short Mahindra and Mahindra: Gopi Suvanam,0
01-Jan-14,Mahindra Tractors sells 16257 units in domestic market during Dec 2013,1
01-Jan-14,Mahindra and Mahindra sells 39611 units in December 2013,1
01-Jan-14,"Here's how Dec fared for Maruti, Hyundai, M&M, Ford & GM",1
24-Dec-13,Manishi Raychaudhuri overweight on auto sector,1
20-Dec-13,"Exit Amtek India, says Nooresh Merani",1
20-Dec-13,M&M to rev up expansion of multi-brand car service business,1
16-Dec-13,"Price hike will help protect, maintain margin: M&M",0
16-Dec-13,Buy Mahindra and Mahindra: Sudarshan Sukhani,0
12-Dec-13,Mahindra to increase vehicle prices by up to 2% from Jan,0
12-Dec-13,Mahindra raises prices of its product portfolio,0
10-Dec-13,November car sales dip 8%: SIAM,0
10-Dec-13,Sudarshan Sukhani bullish on Mahindra and Mahindra,0
06-Dec-13,M&M offers proactive replacement of a single part in Scorpio's Ex variant,0
04-Dec-13,"M&M: Updates on production, sale data of November, 2013",0
02-Dec-13,Domestic car sales decline in November,0
02-Dec-13,"Prefer M&M , Hero, Tata Motors: Nooresh Merani ",0
02-Dec-13,Not worried by fall in Maruti's November sales: Centrum,0
02-Dec-13,Ajay Shethiya positive on Mahindra and Mahindra,0
02-Dec-13,Mahindra's auto sector sells 39255 units during Nov 2013,0
02-Dec-13,Mahindra Tractors sells 22343 units in domestic market during Nov 2013,0
29-Nov-13,6 stock ideas to liven up your trade,0
28-Nov-13,"Buy M&M, Tata Comm; sell Hindustan Zinc: Sudarshan Sukhani",0
27-Nov-13,Mahindra seeks subsidy to promote electric cars,0
20-Nov-13,Buy Mahindra & Mahindra; target Rs 1018: Firstcall Research,0
20-Nov-13,"Gautam Trivedi bullish on M&M, Infosys",0
18-Nov-13,Sanjay Dutt optimistic on Tata Motors and M&M,0
14-Nov-13,Pawan Goenka sees M&M's tractor sales losing steam in H2,0
14-Nov-13,"Prefer Tata Motors, Hero Motocorp: Dilip Bhat",0
14-Nov-13,Sun Pharma a top pick: Dipan Mehta,0
14-Nov-13,Buy Mahindra and Mahindra: Sudarshan Sukhani,0
13-Nov-13,"Buy Tata Chemicals, M&M: Sudarshan Sukhani",0
13-Nov-13,Rajen Shah positive on Mahindra and Mahindra,0
13-Nov-13,"M&M Q2 net up 10% at Rs 990cr on other income, revenue dips",0
13-Nov-13,M&M appoints S. B. Mainak as additional director,0
13-Nov-13,M&M appoints V. S. Parthasarthy as CFO,0
13-Nov-13,M&M Q2 net may fall 13.4% at Rs 847cr: Motilal Oswal,0
13-Nov-13,"M&M Q2 PAT seen down 5% to Rs 860 cr, margin may expand",0
12-Nov-13,"Domestic car sales dip 4%, bikes up 18% in Oct",0
07-Nov-13,"Do not buy M&M, says Ajay Srivastava",0
06-Nov-13,Mahindra launches entry level XUV500 priced at Rs 10.95lakh,0
06-Nov-13,"M&M: Updates on production, sales, export data of Oct 2013",0
05-Nov-13,"Prefer Tata Motors, M&M: Ambareesh Baliga",0
05-Nov-13,Super Six: Top chart picks for November 5,0
01-Nov-13,Mahindra Tractors sells 37532 units in domestic market during Oct 2013,0
01-Nov-13,"Mahindra's auto sector sells 50,558 units during October 2013",0
31-Oct-13,"M&M, Maruti top pick for Nov series: Hemant Thukral",0
18-Oct-13,"Go long on M&M, may test Rs 925-935: Aditya Agarwal",0
14-Oct-13,Hitesh Goel neutral on Tata Motors,0
10-Oct-13,"Buy Maruti Suzuki, M&M, Rallis India: Parag Thakkar",0
10-Oct-13,Mahindra and Mahindra top pick: Parag Thakkar,0
08-Oct-13,Domestic car sales in Sept climb to highest this fiscal,0
08-Oct-13,Go long on Mahindra and Mahindra: Ashish Chaturmohta,0
04-Oct-13,"Mahindra & Mahindra: Updates on production, sales and export data",0
03-Oct-13,M&M sees FY14 tractor sales growth at 12-14%,0
03-Oct-13,Buy Maruti Suzuki on dip: Ambareesh Baliga,0
03-Oct-13,Festive sales can't match last years nos: Pawan Goenka,0
03-Oct-13,"Brokerage calls: Buy TCS, M&M, ICICI Bank, Ranbaxy",0
03-Oct-13,"Mahindra and Mahindra's Q2 results on November 13, 2013",0
01-Oct-13,"Auto sector hit by excise duty revision, fuel prices: M&M",0
01-Oct-13,Kunal Bothra bearish on Mahindra and Mahindra,0
01-Oct-13,Mahindra & Mahindra September sales down 10%,0
01-Oct-13,"Mahindra Tractors sells 25,922 units in domestic market during Sept 2013",0
01-Oct-13,"Mahindra's auto sector sells 43,289 units during Sept 2013",0
27-Sep-13,Mahindra and Mahindra raises prices of its product portfolio,0
26-Sep-13,Deutsche's 10 picks to play the rural demand theme,0
23-Sep-13,Mahindra & Mahindra elevates Pawan Goenka to ED ,0
23-Sep-13,"Pawan Goenka elevated to Executive Director, M&M",0
23-Sep-13,"Here's how to trade M&M,  Bajaj Auto, Ranbaxy today",0
19-Sep-13,Manufacturing and exports growth critical for eco: Mahindra,0
19-Sep-13,"Buy Tata Motors, M&M on correction: Choksey",0
17-Sep-13,Maruti Suzuki may go upto Rs 1450-1460: SP Tulsian,1
10-Sep-13,"Domestic car sales up 15.37%, bikes grow 3.82% in August",0
06-Sep-13,"Cautious on M&M, positive on Hero Moto & Bajaj Auto: Bodke",0
05-Sep-13,"Mahindra & Mahindra: Updates on production, sales, export data for August, 2013",0
04-Sep-13,"Mahindra and Mahindra to invest Rs 10,000 crore on capex",0
04-Sep-13,"3% SUV tax hit sales, see revival in diwali, dussehra: M&M",0
03-Sep-13,See year-end growth at 10-12%; festive season to help: M&M,0
03-Sep-13,"Bajaj Auto, Hero Moto top bets in 2-wheeler space: Religare",0
03-Sep-13,Sell Mahindra and Mahindra: Sudarshan Sukhani,0
02-Sep-13,Hero MotoCorp looks for larger exports play,0
02-Sep-13,Mahindra Tractors sells 13543 units in domestic market during August 2013,0
02-Sep-13,Do not buy M&M: Manoj Murlidharan Vayalar,0
02-Sep-13,"Mahindra's auto sector sells 37,897 units during August 2013",0
02-Sep-13,Mahindra & Mahindra: Updates on outcome of AGM,0
29-Aug-13,"Sandeep Shenoy positive on Tata Motors, M&M",0
28-Aug-13,Auto sector bets on rural market to boost sales,0
28-Aug-13,"Sell Mahindra and Mahindra, advises Sahil Kapoor",0
27-Aug-13,M&M's small commercial vehicles portfolio crosses milestone of 12 lakh vehicles ,0
22-Aug-13,M&M to launch cheaper XUV 500 model in festive season: Srcs,0
19-Aug-13,Buy Mahindra and Mahindra; target Rs 1034: LKP,1
16-Aug-13,Buy Mahindra and Mahindra; target Rs 1011: Angel Broking,1
14-Aug-13,"Manish Kumar positive on Tata Motors, M&M",1
14-Aug-13,"M&M to invest Rs 500cr in truck biz, explore new products",1
14-Aug-13,Mahindra & Mahindra: Outcome of AGM,1
13-Aug-13,Confident of truck rollout; eye Rs 10k cr investment: M&M,1
13-Aug-13,M&M sees double digit growth in tractor sales in FY14,1
13-Aug-13,Mahindra & Mahindra; Outcome of board meeting,1
13-Aug-13,"M&M Q1 net up 29% to Rs 938 cr on other income, tractor biz",1
13-Aug-13,"Stay away from auto, realty and oil stocks: Mehraboon Irani",1
13-Aug-13,Super Six buy or sell call for August 13,1
12-Aug-13,Maruti gains market share as passenger vehicle demand dips,1
12-Aug-13,M&M Q1 standalone PAT may rise 20% to Rs 870 cr,1
12-Aug-13,M&M Q1 PAT seen up 16% at Rs 842 cr: Prabhudas Lilladher,1
12-Aug-13,M&M Q1 PAT seen up 17% at Rs 907.5 cr: Motilal Oswal,1
07-Aug-13,"Prefer M&M, Maruti Suzuki: SP Tulsian",1
02-Aug-13,Go long on Britannia Industries: Rahul Mohindar,1
02-Aug-13,Sales to outperform industry; no price hikes foreseen: M&M,1
02-Aug-13,Mahindra and Mahindra has target of Rs 1100: Prayesh Jain,1
02-Aug-13,"Short banks on every rise, says Atul Badkar",1
01-Aug-13,M&M to shut production for up to 6 days in coming months,0
01-Aug-13,Mahindra & Mahindra: Updates on no production days,0
01-Aug-13,"M&M total auto sales fall 21%, tractors up 12% in July",0
01-Aug-13,Mahindra Tractors sells 17771 units during July 2013,0
01-Aug-13,Mah and Mah's auto sector sells 37096 units during July 2013,0
29-Jul-13,Buy Mahindra & Mahindra: Shardul Kulkarni,1
24-Jul-13,Check Out: Super Six stocks for July 24,1
23-Jul-13,Super Six short term picks for July 23,1
19-Jul-13,Buy Mahindra and Mahindra; target Rs 965-970: Kulkarni,1
17-Jul-13,Accumulate Mahindra and Mahindra; target Rs 1120: Emkay,1
15-Jul-13,M&M lays off 500 temporary workers; puts freeze on hiring,0
15-Jul-13,M&M may remain in Rs 900-1000 range: Amit Kasat,0
15-Jul-13,Buy Mahindra and Mahindra 880 Put: VK Sharma,0
12-Jul-13,"Sell Maruti, Mahindra & Mahindra: Sudarshan Sukhani",1
12-Jul-13,Sell Mahindra and Mahindra on rally: Aditya Agarwal,1
12-Jul-13,Domestic car sales down 9%; SIAM seeks stimulus package,1
12-Jul-13,Brokerage Calls: 3 key stocks from 3 key sectors  ,1
12-Jul-13,Check out: Super Six trading ideas for July 12,1
11-Jul-13,"M&M USA to set up tractor assembly, distribution centre",1
11-Jul-13,Mahindra & Mahindra to cut output as SUV demand slows,1
10-Jul-13,"Mahindra & Mahindra : AGM on August 13, 2013",1
09-Jul-13,M&M may touch Rs 975-980 in next 10 days: SP Tulsian,1
09-Jul-13,"Buy M&M, target of Rs 1135: Prayesh Jain",1
09-Jul-13,"Expect 10% recovery in Maruti FY15 vol, maintain buy: IIFL",1
03-Jul-13,Mahindra & Mahindra places 50 year Rs. 500 crore NCDs,1
03-Jul-13,Buy Mahindra and Mahindra: Religare Capital Markets,1
03-Jul-13,"Mahindra and Mahindra Q1 results on Aug 13, 2013",1
02-Jul-13,No price cuts in near-term; new launches in 2014: M&M,1
02-Jul-13,"Mahindra's Auto sector sells 38,092 units during June 2013",1
02-Jul-13,"M&M sells 26,723 Tractors in domestic market during June 2013",1
01-Jul-13,"Buy Mahindra and Mahindra, says Ambareesh Baliga",1
01-Jul-13,Mahindra launches motorcycle 'Centuro',1
01-Jul-13,"Mahindra & Mahindra June sales down 8% at 38,092 units",1
27-Jun-13,Bet on super six stocks charts for Thursday,1
26-Jun-13,Don't buy Mahindra and Mahindra: Sudarshan Sukhani,0
24-Jun-13,Autoline Industries may touch Rs 100 in 6 months: Tulsian,0
18-Jun-13,CIE Automotive make Rs 207 cr open offers for 2 M&M firms,0
18-Jun-13,Accumulate M&M; target Rs 1120: Emkay,0
18-Jun-13,M&M may gain Rs 30-40: Sudarshan Sukhani,0
18-Jun-13,Prefer Maruti Suzuki: Sukhani,0
18-Jun-13,Bullish on tyres; buy Jet Airways on dips: Nirmal Bang,0
17-Jun-13,Buy Mahindra and Mahindra; target Rs 1186: ICICIdirect,0
17-Jun-13,Mahindra Ugine may move to Rs 130-150: SP Tulsian,0
17-Jun-13,See 5-6% growth for auto industry in FY14: M&M's Doshi,0
