Dates,text,label
03-Jan-12,"Avoid Kotak Mahindra Bank, says Sukhani",0
02-Jan-12,"Sell VIP, Kotak Mahindra Bank: Sukhani",0
02-Jan-12,Super Six stocks you can bet on Jan 02,0
30-Dec-11,"Buy Yes Bank, sell Kotak Mahindra Bank, says Sukhani",0
30-Dec-11,Kotak Mahindra Bank may slip to Rs 425: Sukhani,0
28-Dec-11,Sell Kotak Mahindra Bank Jan future; target Rs 438: IIFL,0
20-Dec-11,"SBI, Kotak Mahindra Bank top picks in banking space: Shah",1
20-Dec-11,Ashok Leyland can go below Rs 20: Sukhani,1
20-Dec-11,Super Six stocks you can bet on Dec 20,1
16-Dec-11,"Prefer Yes Bank, Kotak Mahindra for long term: Mohindar",1
13-Dec-11,Are long-only funds eyeing to exit India?,1
12-Dec-11,"Bull's Eye: Buy Geometric, ICICI Bank; short Educomp",1
12-Dec-11,Buy Kotak Mahindra Bank: Sukhani,1
08-Dec-11,IndusInd Bank may come down to Rs 230: Jai Bala,1
05-Dec-11,"Bull's Eye: Buy Escorts, SAIL, Reliance Capital",1
30-Nov-11,Kotak Mahindra Bank may slip to Rs 425: Sukhani,0
30-Nov-11,Sell Kotak Mahindra Bank: Sukhani,0
14-Nov-11,Go long on Kotak Mahindra Bank: Sukhani,0
03-Nov-11,Federal Bank not to jump into savings rate hike war,1
02-Nov-11,"Axis Bank, Kotak Mahindra Bank look good bets: Diwan",1
31-Oct-11,Prefer banking stocks over IT: Paul,1
31-Oct-11,"Buy Kotak Mahindra Bank, says Anu Jain",1
25-Oct-11,Go long in Kotak Mahindra above Rs 486: Kulkarni,1
25-Oct-11,Kotak Mahindra Bank Q2 cons net up 25% at Rs 433 cr,1
25-Oct-11,Kotak Mahindra Bank Q2 PAT seen up 24% at Rs 241.2 cr,1
19-Oct-11,Kotak Bank drags microlender Trident to court over default,0
05-Oct-11,Axis Bank has support at Rs 930-940: Amit Gupta,0
29-Sep-11,M&M has target around Rs 880: Mohindar,0
27-Sep-11,Kotak Group gets more time to dilute 11% stake in ACE,0
27-Sep-11,Kotak Mahindra Bank looks good: Salil Sharma,0
19-Sep-11,Prefer private banks over public banks: Thukral,1
16-Sep-11,Hold Kotak Mahindra for long term: Ranak Merchant,1
06-Sep-11,Kotak Mahindra Bank may test Rs 480: Paul,0
30-Aug-11,Banking license: Is there any hurdle for new entrants?,0
11-Aug-11,Kotak Mahindra MD sees sector loan growth below RBI target,1
11-Aug-11,"Kotak Mahindra sees growth from semi-urban, rural business",1
10-Aug-11,Buy Kotak Mahindra Bank: SP Tulsian,1
10-Aug-11,Bull's Eye: 12 intra-day picks from leading experts,1
05-Aug-11,Sell Kotak Mahindra; target of Rs 420: Aditya Birla Money,1
26-Jul-11,Banks to pass on rate hikes; see pressure on assets,0
26-Jul-11,Warburg Pincus may exit Kotak Mahindra by year-end: Sources,0
25-Jul-11,"Kotak Mahindra Jun '11 profit at Rs 1,329.78 crore",1
25-Jul-11,Gupta`s view on banking space,1
25-Jul-11,Value picks post June quarter results: Prabhudas Lilladher,1
22-Jul-11,Kotak Mahindra bank appoints joint managing directors,1
22-Jul-11,Tulsian positive on Axis Bank,1
21-Jul-11,Bank margins likely to remain under pressure in Q2,1
21-Jul-11,Kotak Mahindra Bank Q1 cons net up 27% at Rs 416 cr YoY,1
21-Jul-11,Avoid private sector banking stocks: Hemen Kapadia,1
21-Jul-11,Hold Kotak Mahindra Bank: Radhika Gupta,1
21-Jul-11,Invest in Kotak Mahindra Bank:Taparia,1
20-Jul-11,Kotak Mahindra Bank Q1 cons PAT seen up 29% to Rs 424 cr,1
20-Jul-11,Kotak Mahindra has target of Rs 535-540: Monal Desai,1
19-Jul-11,Buy Kotak Mahindra Bank: DD Sharma,1
19-Jul-11,Bull's Eye: 12 trading bets to boost your portfolio ,1
13-Jul-11,"Anand Rathi positive on Lupin, Alstom Projects, Kotak Mah",1
12-Jul-11,Kotak Mahindra hikes base rate by 25 bps to 9.50%,0
12-Jul-11,Kotak Mahindra Jun qtr PAT seen up at Rs 231cr: KRChoksey,0
11-Jul-11,Kotak Mahindra Jun qtr PAT seen up at Rs 259cr: PLilladher,0
27-Jun-11,"Axis Bank, ICICI Bank safe bet: Mohindar",0
27-Jun-11,Buy Kotak Mahindra Bank on dips: Anu Jain,0
20-Jun-11,Kotak Mahindra plans maiden overseas branch in Singapore,0
31-May-11,BoI hikes retail deposit rates by 25-75 bps for 2-8 years,0
25-May-11,Kotak Mahindra Bank hikes deposit rates by 50-75 bps,0
17-May-11,Book profits in Bank of Baroda: Manghnani,0
10-May-11,YES Bank hikes interest rates on term deposits,0
09-May-11,Accumulate Kotak Mahindra; target of Rs 485: PLilladher,0
05-May-11,Dalal`s view on banking space,1
05-May-11,No plans to raise capital or list insurance arm: Uday Kotak,1
05-May-11,Kotak Mahindra Bank declares dividend of Re 0.50 per share,1
05-May-11,Kotak Mahindra Bank Q4 net jumps 17% at Rs 491 cr,1
02-May-11,Bankers expect 25-bps hike tomorrow. Will RBI comply?,0
01-Apr-11,"HDFC Bank, Kotak Mahindra continues to be strong: Diwan",0
24-Mar-11,Kotak Mahindra Bank launches interbank mobile payment service,0
24-Mar-11,ICICI Bank can touch Rs 1100: Bothra,0
22-Mar-11,Kotak property arm to raise up to $500 mn for India buys,0
18-Mar-11,"After policy move, can home loan borrowers breathe easy?",0
11-Mar-11,Kotak Mahindra can dip to Rs 405: Edelweiss Securities,0
07-Mar-11,Kotak Realty Fund sells property to Tata Realty,0
23-Feb-11,Kotak Mahindra sees 30% rise in credit cards sales in 2 yrs,0
21-Feb-11,Sell Kotak Mahindra; tgt of Rs 370-365: Aditya Birla Money,0
25-Jan-11,Short Kotak Mahindra Bank: Sharma,0
20-Jan-11,Gupta bullish on Kotak Mahindra Bank,1
20-Jan-11,Exit Kotak Mahindra Bank on rally: Mavani,1
20-Jan-11,Kotak Mah Bk Q3 cons net profit up at Rs 384 cr,1
20-Jan-11,Kotak Mah Bank Q3 cons net profit seen up 17% at Rs 390 cr,1
17-Jan-11,Exit Kotak Mahindra Bank on bounce: Thacker,1
11-Jan-11,Kotak Mahindra Dec qtr PAT seen up at Rs 209cr: KRChoksey,0
10-Jan-11,Sell Kotak Mah Bk on pullback: Thacker,1
07-Jan-11,Kotak Launches India Long/Short Hedge Fund,1
07-Jan-11,Kotak launches long/short hedge fund: Source,1
06-Jan-11,Banking sector: Q3 results preview and expert picks ,1
04-Jan-11,Kotak Mahindra Bank revises base rate,1
04-Jan-11,Hold Kotak Mahindra Bank: Kapadia,1
24-Dec-10,Kotak Mah Bank may slip to Rs 390-400: Baliga,0
01-Dec-10,Buy Kotak Mahindra; tgt of Rs 540/550: Aditya Birla Money,1
24-Nov-10,Kotak Mahindra has target of Rs 520: Thunuguntla,0
24-Nov-10,Bull's Eye: Stocks to buy today,0
22-Nov-10,Kotak Mahindra has target of Rs 525-540: Tulsian,0
22-Nov-10,Kotak Mahindra can move upto Rs 500-510: Bhambwani,0
12-Nov-10,"Pharma, auto remain in a bullish uptrend: M Pradhan",0
03-Nov-10,Harihar bullish on public sector banks,1
22-Oct-10,Accumulate Kotak Mahindra Bank: Prabhudas Lilladher,0
22-Oct-10,"Andhra Bank, Allahabad Bank, Canara Bank look good: Paul",0
20-Oct-10,Kotak Mahindra Bank Q2 NII up 24% at Rs 843 cr,0
20-Oct-10,Kotak Mah Bank Q2 net profit up at Rs 364 cr,0
19-Oct-10,Kotak Mah Bank Q2 cons PAT seen up 25% at Rs 374 cr,1
12-Oct-10,Kotak Mahindra Bank has support at Rs 494-495: Jain,1
30-Sep-10,Banks can sell loans to one another: SC ,0
29-Sep-10,Axis Bank can add 15-20%: Rajesh Jain,0
29-Sep-10,Buy Kotak Mahindra Bank; target of Rs 515: IIFL,0
20-Sep-10,Buy Kotak Mahindra Bank: Anu Jain,0
15-Sep-10,Kotak Mah Bank pares credit growth estimates,0
15-Sep-10,Buy Kotak Mahindra Bank: Gujral,0
14-Sep-10,Kotak Mah Bk may touch Rs 580-590: Gujral,0
13-Sep-10,Hold Kotak Mahindra Bank: Thacker,0
13-Sep-10,Sukhani upbeat on Kotak Mahindra Bank,0
27-Aug-10,"Buy Kotak Mah Bank, HDFC Bank on correction: Gupta",0
16-Aug-10,Keep Rs 815 stoploss in Kotak Mahindra: Anu Jain,0
06-Aug-10,Sell Kotak Mahindra Bank: Sukhani,0
05-Aug-10,Kotak Mahindra has target of Rs 875: Thukral,0
05-Aug-10,Kotak Mahindra has target of Rs 850-860: Thacker,0
04-Aug-10,Kotak Mah Bk short term tgt Rs 840-850: Thacker,0
04-Aug-10,Buy Kotak Mahindra Bank; target of Rs 835: IIFL,0
03-Aug-10,Kotak Mah Bk may touch Rs 900: Kapadia,0
22-Jul-10,Accumulate Kotak Mahindra Bank; tgt Rs 863: P Lilladher,0
21-Jul-10,Hold Kotak Mahindra Bk in short-term: Bhambwani,0
21-Jul-10,Hold Kotak Mahindra Bank: Gupta,0
21-Jul-10,"Kotak Mahindra Bank, HDFC Bank good picks: Gupta",0
21-Jul-10,Kotak Mahindra Bank Q1 net profit up 27.4% at Rs 327 cr,0
20-Jul-10,Kotak Mahindra Bk Q1 NII seen up Rs 540 cr,0
20-Jul-10,Kotak Mah Bank Q1 net profit seen up 45.59% at Rs 374.57 cr,0
19-Jul-10,Go long in Kotak Mahindra Bank: K Anant Rao,0
19-Jul-10,Kotak Mahindra has target of Rs 820-825: Jain,0
07-Jul-10,Banking stocks likely to underperform: Sukhani,0
02-Jul-10,"Hindustan Copper hires UBS, 4 others for share sale",0
01-Jul-10,ING India insurance JV to invest for expansion,0
30-Jun-10,See 17-18% upside in Kotak Mahindra: Gorakshakar,0
30-Jun-10,Kotak Mahindra has target of Rs 845-850: Thacker,0
30-Jun-10,What led Uday Kotak to Sumitomo Mitsui Banking Corp,0
25-Jun-10,Kotak Mah Bk has support at Rs 740-750: Gujral,0
22-Jun-10,Hold Kotak Mahindra Bank:  Gorakshakar,1
22-Jun-10,Kotak Mahindra Bank can test Rs 840: Kapadia,1
13-May-10,Kotak Mah Bank can touch Rs 855 in short-term,0
13-May-10,Buy Kotak Mah Bk on dips: Phani Sekhar,0
13-May-10,Kotak Mah Bank good bank to own: Sukhani,0
13-May-10,Axis Bank can go upto Rs 1400: Gujral,0
13-May-10,Kotak eyes Citi`s India consumer loan ops: Report,0
12-May-10,Kotak Mahindra Bank can touch Rs 815: Gujral,1
11-May-10,Kotak Mahindra Bank expects NIM to be over 5%,1
11-May-10,Kotak Mah Bank Q4 net profit up 97.43% at Rs 202.50 cr,1
11-May-10,Kotak Mah Bank has target of Rs 820-830: Thukral,1
10-May-10,Kotak Mah Bank Q4 PAT seen up at Rs 140.85 cr,1
28-Apr-10,Sell Kotak Mahindra Bank; target of Rs 754: India Infoline,0
22-Apr-10,"Mohindar upbeat on Yes Bank, Kotak Mahindra",0
19-Apr-10,Kotak Mahindra Bank may slip to Rs 710-711: Anu Jain,0
16-Apr-10,Donï¿½t buy Kotak Mahindra Bank: Sukhani,0
16-Apr-10,Kotak Mahindra has support at Rs 697: Gujral,0
16-Apr-10,Sell Kotak Mahindra Bank; target of Rs 720: IInfoline,0
07-Apr-10,Buy Kotak Mahindra Bank; target of Rs 810: India Infoline,1
30-Mar-10,SKS Micro files draft prospectus for IPO,0
15-Mar-10,India Inc Q4 advance tax nos a mixed bag,0
09-Mar-10,Sell Kotak Mahindra Bank: Gorashekhar,1
24-Feb-10,Keep Rs 724 stoploss in Kotak Mahindra Bank: Thacker,0
22-Feb-10,HDFC Bank has target of Rs 1850-1900: Mohindar,0
25-Jan-10,Short Kotak Mahindra on bounce: Anu Jain,1
21-Jan-10,Kotak Mahindra Bank Q3 net profit 153.09% at Rs 331.3 cr,1
21-Jan-10,Kotak Mah Bank Q3 net profit seen up 120% at Rs 287.9 cr,1
08-Jan-10,Kotak Mahindra Bank Q3 PAT seen at Rs 98 Cr: Prabhudas,0
23-Nov-09,Hold Kotak Mahindra Bank: Anu Jain,0
18-Nov-09,Buy Kotak Mahindra Bank; target Rs 870: India Infoline,0
10-Nov-09,Kotak Mahindra Bank says credit offtake muted so far,0
27-Oct-09,Kotak Mah Bank Q2 cons PAT up at Rs 300 cr,0
16-Oct-09,"Buy Kotak Mahindra Bank, says Sukhani",1
14-Oct-09,Kotak Mahindra has target of Rs 825: M Thacker,1
05-Oct-09,Kotak Mahindra Q2 net profit seen at Rs 102cr: KRChoksey ,0
30-Sep-09,Kotak Mahindra has target of Rs 877: Gujral,0
15-Sep-09,"Buy Union Bank, Kotak Bank, Axis Bank: Mohindar",0
11-Aug-09,Kotak Mahindra can test Rs 820: Anu Jain,0
11-Aug-09,Bull's Eye: Stocks to buy today,0
10-Aug-09,Buy Kotak Mahindra Bank: Anu Jain,0
06-Aug-09,Kotak Mahindra Bank can test Rs 900: Gujral,0
05-Aug-09,Kotak Mahindra Bank has target of Rs 750: Sukhani,1
05-Aug-09,Kotak Mahindra has target of Rs 723: Anu Jain,1
04-Aug-09,"Hold Kotak Mahindra Bank, target of Rs 695: KRChoksey",0
28-Jul-09,Kotak Mahindra Bank Q1 PAT up 71.7% at Rs 257.3 cr,0
28-Jul-09,Domestic mutual fund AUM at Rs 256 bn: Kotak Mahindra Bank,0
28-Jul-09,Kotak Mahindra Bank Q1 PAT up 71.7% at Rs 257.3 cr,0
27-Jul-09,Kotak Mahindra Bank Q1 PAT seen up 51.73% to Rs 227.37 cr,0
22-Jun-09,See 8% GDP in next 2-3 years: Uday Kotak,0
11-Jun-09,Kotak Mahindra has target of Rs 800: Gujral,1
10-Jun-09,Kotak Mahindra can test Rs 780: Deshmukh,1
22-May-09,"Hold Kotak Mahindra Bank, target of Rs 695: KRChoksey",0
18-May-09,Motilal Oswal neutral on Kotak Mahindra Bank,0
15-May-09,Kotak Mahindra has target of Rs 520-525: Mohindar,0
14-May-09,Kotak Mahindra has support at Rs 440: Gujral,0
13-May-09,Buy Kotak Mahindra on dips: Thacker,0
12-May-09,Kotak Mahindra Bank Q4 cons net profit down at Rs 210.7 cr,0
11-May-09,Kotak Mah Bank Q4 net seen down 46.9% at Rs 127.44 cr,0
31-Mar-09,Madras HC appoints official liquidator for Subhiksha,0
13-Mar-09,"Bankex up 5.85%; Axis Bank, ICICI Bank top performers",0
09-Feb-09,Kotak Credit Cards wins Product of the Year Award,1
05-Feb-09,KMB wins IT Team of Year at Banking Technology Awards,1
04-Feb-09,"Buy Kotak Mahindra Bank, target of Rs 365: M Oswal",0
30-Jan-09,18 banks have Rs 660-cr exposure to Satyam ,0
22-Jan-09,AUMs down YoY due to lower NAVs: Kotak Mah Bank,0
22-Jan-09,Kotak Mahindra Bank's standalone PAT at Rs 71cr for Q3FY09,0
22-Jan-09,AUM stands at Rs 14000 cr: Kotak Mahindra Bank,0
22-Jan-09,Kotak Mah Bank Q3 cons net down 64% at Rs 131 cr,0
22-Jan-09,Kotak Mah Bank Q3 net profit seen down 61% to Rs 140.4 cr,0
05-Jan-09,IBM signs $5 mn IT Infrastructure Services deal with Kotak,1
16-Dec-08,"Bajaj Auto, Yes Bank, Idea announce Q3 tax nos",0
03-Nov-08,"Buy Kotak Mahindra Bk, target of Rs 555: Motilal Oswal",1
31-Oct-08,"CAR at 19%, Tier I at about 14% in Q2 FY09: Kotak Mahindra",0
31-Oct-08,Heavy growth in bank deposits: Kotak Mahindra,0
31-Oct-08,Kotak Mahindra Bank Q2 net profit at Rs 161 cr,0
29-Oct-08,Kotak Mahindra Bank Q2 net seen down 31% to Rs 167 cr,0
13-Oct-08,Buy Kotak Mahindra Oct Fut above Rs 442: ICICIdirect.com,1
07-Oct-08,"Buy Kotak Mahindra, Axis Bank, HDFC Bank: Gujral",1
03-Oct-08,Accumulate Kotak Bank at Rs 550-490: Manghnani,1
23-Sep-08,KMB implements Fundtech's Global CASHplus(R) Solution,1
22-Sep-08,Kotak Mahindra has support at Rs 537: Gujral,1
12-Sep-08,"Hold Kotak Mahindra Bank, target of Rs 600: Deutsche Bank",0
10-Sep-08,Kotak Mahindra Bank hikes term deposit rates,0
09-Sep-08,Forex derivative tussle: Relief for Axis Bank,1
04-Sep-08,"Buy Axis Bank, UCO Bank, Kotak Bank: Mohindar",0
04-Sep-08,Above Rs 665 Kotak Bank can touch Rs 895-900: Gujral,0
04-Sep-08,Will festive bonanza turn the tide for home loan lenders,0
02-Sep-08,"Above Rs 700, Kotak Mahindra Bank can touch Rs 850: Gujral",1
25-Aug-08,HomeShop18 to power shopping for KMBï¿½s Card Holders,0
21-Aug-08,"Expect 3.5% fall in HDFC Bank, ICICI Bank: Irani",0
13-Aug-08,Keep Rs 648 stoploss in Kotak Mahindra Bank: Mohoni,0
01-Aug-08,Newgen strengthens presence in South East Asia,0
28-Jul-08,Kotak Mahindra Bank PAT up 14% YOY to Rs 55cr,0
28-Jul-08,Total branches to be more than 250 by yr end :Kotak Mah Bk,0
28-Jul-08,Kotak Mahindra Bk Q1 NII up 73% at Rs 352 cr,0
28-Jul-08,Kotak Mahindra Bk Q1 cons PAT up at Rs 150 cr,0
28-Jul-08,Kotak Mahindra Bk Q1 PAT seen up 12.45% at Rs 164.1 cr,0
25-Jul-08,i-flex posts 23% growth in revenues YoY,0
23-Jul-08,Axis Bank has target of Rs 900: Gujral,0
17-Jun-08,"SBI, Axis Bank look attractive for investment: Mohindar",1
06-Jun-08,"Buy Yes Bank, Kotak Mahindra: Srivastava",0
02-Jun-08,Kotak Mahindra Bank inaugurates 1st Priority Branch at Juhu,1
28-May-08,Kotak Mahindra appoints Hasan Askari as Advisor,1
22-May-08,"Stay away from Axis Bk, Kotak Mahindra: Gujral",1
15-May-08,Kotak Mahindra Bank selects FLEXCUBE Private Banking,1
15-May-08,Kotak Mahindra Bank reports cons PAT up 84% to Rs 991cr,1
13-May-08,Buy Kotak Mahindra Bank: Edelweiss,1
12-May-08,Sell Kotak Mahindra Bank on rallies: VK Sharma,1
12-May-08,Book profits in Kotak at around Rs 800: Bhambwani ,1
09-May-08,Kotak Mah Bk may face litigation on MTM losses,1
09-May-08,Kotak Mahindra has support at Rs 650: Bhambwani,1
09-May-08,Kotak Mah Bank Q4 cons net up 41% at Rs 240 cr,1
09-May-08,Kotak Mah Bk FY08 net seen up 81% at Rs 972 cr,1
09-May-08,Kotak Mahindra Bk Q4 net seen up 29.9% at Rs 221.27 cr,1
08-May-08,KMUK launches its 1st Multi Strategy Equity fund,0
06-May-08,Indian Bank can head upto Rs 167-180: Gujral,1
29-Apr-08,Kotak Mahindra Bank hikes term deposit rates ,1
29-Apr-08,SBI can touch Rs 1825: Bose,1
15-Apr-08,Kotak Mahindra Bank launches Credit Cards,0
15-Apr-08,Inflation next big challenge for banks: Uday Kotak,0
10-Apr-08,DCB has support at Rs 78: Gujral,0
07-Apr-08,Buy Axis Bank on dips: Manghnani,0
01-Apr-08,Limited downside in bank stocks: Dhawan,0
31-Mar-08,KIAL announce closure of Kotak India Growth Fund II,0
28-Mar-08,Limited downside in Kotak Mahindra: Dhawan,0
25-Mar-08,Dhawan bullish on banking stocks,0
25-Mar-08,"Yes Bank, ICICI Bank technically weaker says Bose",0
24-Mar-08,Ignore private banks: Manghnani,0
17-Mar-08,ICICI Bank has support at Rs 694: Manghnani,0
14-Mar-08,Bank of India can move up 10-15%:Rahul Mohindar,0
12-Mar-08,Book profit in Private banks: Manghnani,0
12-Mar-08,Kotak Mahindra Bank denies reports of RBI scrutiny,0
10-Mar-08,Avoid private space bank stocks ,0
26-Feb-08,LIC Premium payment facility through APOnline,1
25-Feb-08,Kotak Mahindra Bank Launches Kotak Smart Fee,1
15-Feb-08,Kotak Mahindra Bank offers bouquet of products,1
24-Jan-08,L&T a safe bet: Srivastava,1
22-Jan-08,Kotak Mahindra Bank cons PAT up 115% YoY to Rs 3673mn,1
21-Jan-08,Kotak Mah Bk planning to increase branches upto 250 by '08,1
21-Jan-08,FM to lead 80-Member Indian Delegation to WEFï¿½s Davos Meet,1
21-Jan-08,Kotak Mahindra Bank Q3 net up 114.47% at Rs 363.7 cr,1
15-Jan-08,Future Cap IPO oversubscribed 8.7 times on day 2,1
04-Jan-08,Dhawan bullish on bank space,1
02-Jan-08,Uday Bhansali joins Kotak Mahindra Capital ,1
20-Dec-07,"CLSA, ML merchant bankers for SBI rights issue ",0
20-Dec-07,Kotak Mahindra has support at Rs 1060-1080: Bhambwani,0
14-Dec-07,Invt unlikely to increase stake in MCX soon,0
05-Dec-07,Ratan Tata takes India abroad; takes home award,1
30-Nov-07,Kotak Mahindra an outperformer; tgt of Rs 1381: P Lillabher,0
30-Nov-07,Q2 GDP growth at 8.9%; experts see further dip in future,0
28-Nov-07,CNBC-TV18 IBL Award: Who's on the Jury?,0
14-Nov-07,SBI has target of Rs 2550,0
01-Nov-07,Punj Lloydï¿½s cons net revenues at Rs 3342.66cr up 65.27%,0
01-Nov-07,"Natixis out of IFCI stake sale, Blackstone to trail?",0
31-Oct-07,Kotak Mahindra Bank launches Kotak BillPay,0
29-Oct-07,Kotak Life Insurance launches its 100th branch ,0
26-Oct-07,Kotak Mahindra Bkï¿½s cons PAT up 157% YoY to Rs 2415mn,0
26-Oct-07,Kotak Mahindra Bk declares Q2 FY08 results,0
26-Oct-07,Kotak Mah Bank Q2 net profit up at Rs 75.4 cr,0
26-Oct-07,Kotak Bank sees deposit rates falling by 100 bps,0
26-Oct-07,Kotak Mah Bank Q2 profit seen up 65% to Rs 57.42 cr,0
24-Oct-07,Bank Of India has support at Rs 290: Gujral,1
23-Oct-07,"Kotak Bank, Canara bank would be top picks",0
23-Oct-07,SBI looks relatively safe: Mohindar,0
16-Oct-07,IDFC may drop out of IFCI race as price too high,0
16-Oct-07,"Kotak Mahindra mops up Rs 1,615 cr via QIP route ",0
16-Oct-07,IFCI giving option for converting debt into equity ,0
11-Oct-07,Nikhil Rangnekar to lead Starcom Worldwideï¿½s West India,0
10-Oct-07,Kotak Mahindra launches investment bible,0
03-Oct-07,"Kotak Mah Bk, Newbridge withdraw from IFCI stake sale race",0
27-Sep-07,IFCI shortlists 8 biddders for stake sale: Srcs,0
27-Sep-07,Emaar MGF Land files DRHP with Sebi,0
26-Sep-07,$ 492bn investment needed for infrastructure in India,0
03-Sep-07,Kotak bank safer for trading,0
28-Aug-07,ICICI Bank has support at Rs 790,0
08-Aug-07,Kotak Mahindra Bank ties up with Tata AIG,1
08-Aug-07,CARE assigns in-principle PR1+ (SO) to Elder Pharma by KMBL,1
03-Aug-07,Kotak Mahindra Bank may test Rs 900,1
24-Jul-07,Added 60 branches in one year: Kotak Mah Bank,0
24-Jul-07,Kotak Mah Bk to have 200 branches by mid of next year,0
24-Jul-07,Kotak Mahindra Bk: Consolidated PAT up 40% YOY to Rs 1459mn,0
24-Jul-07,"ICICI Bk, StanChart, SBI pulled up for stamp duty evasion",0
24-Jul-07,Kotak Mah Bk Q1 net seen up at Rs 173.3 cr,0
12-Jul-07,DLF is earning Rs 1.3 cr/day from MF investment!,0
12-Jul-07,MFs gear up to cash in on ETFs,0
06-Jul-07,Realty prices moving up despite fall in rates?,0
02-Jul-07,CARE assigns AA+(SO) to PTC issue from L&T Finance Ltd,0
02-Jul-07,CARE assigns PR1+ (SO) to PTC issue from Simplex Infra,0
28-Jun-07,Kotak Mahindra can move up further: Bose,0
27-Jun-07,IDFC has 15-20% upside,0
27-Jun-07,"CII,Saï¿½d Business School,University of Oxford collaborate",0
21-Jun-07,Dishman Pharma has target of Rs 368-422,0
21-Jun-07,Buy Kotak Mahindra Bank on correction,0
19-Jun-07,"Above Rs 120, DCB can touch Rs 150",0
18-Jun-07,Is Paramount Airways flying GoAir or SpiceJet?,0
18-Jun-07,Buy Yes Bank on dips: Manghnani,0
05-Jun-07,Kotak Mahindra Bank has target between Rs 625-630,0
23-May-07,Kotak Mahindra Bank has resistance at Rs 615,0
23-May-07,Kotak Mahindra Bank has target of Rs 667,0
18-May-07,Yes Bank can rally upto Rs 192-199,0
11-May-07,FCI to buy back FCI OEN ,0
08-May-07,To target 200 branches by mid-2008: Kotak Mah Bank,0
08-May-07,Kotak Mah Bank Q4 profit after tax at Rs 170.3cr,0
07-May-07,"Above Rs 540, UTI Bank can touch Rs 600",0
11-Apr-07,"Above Rs 1000, SBI can touch Rs 1080",0
11-Apr-07,Fitch assigns final rating to KMB Corporate Loan ,0
11-Apr-07,Fitch assigns final rtg to KMB Corporate Loan,0
04-Apr-07,Stay invested in Kotak Mahindra Bank,0
04-Apr-07,Kotak Mahindra Bank can touch Rs 550-570,0
30-Mar-07,Bumpy road ahead for auto industry!,0
28-Mar-07,Centurion Bank of Punjab has support at Rs 36,0
28-Mar-07,Yes Bank can test Rs 163,0
23-Mar-07,CARE assigns AA+(SO) to PTC issue loan securitisation,0
23-Mar-07,Kotak Mahindra Bkï¿½s Pvt Equity arm invests in DRS Logistics,0
16-Mar-07,Bank of India looks good buy at Rs 131,0
06-Mar-07,Invest in Kotak Mahindra Bank,0
20-Feb-07,Brokerage firms' Budget expectations,0
19-Feb-07,Stick with private sector banks,1
05-Feb-07,UTI Bank can touch Rs 660,1
25-Jan-07,Chief-speak on India Inc's shopping spree,0
23-Jan-07,Kotak Mahindra likely to test Rs 496-500,0
22-Jan-07,"Kotak Mah to invest majorly in bank, life insurance network",0
22-Jan-07,Punjab National Bank can touch Rs 540.550,0
22-Jan-07,KMB consolidated PAT for Q3FY07 up 107% YoY to Rs 170cr,0
22-Jan-07,Kotak Mahindra Bank adds 40 branches in 9 months,0
22-Jan-07,Kotak Mah Bank Q3 net at Rs 169.6 cr,0
12-Dec-06,India Inc speaks out on growth,0
08-Dec-06,Kotak Mahindra Bank has strong support at Rs 370,0
08-Dec-06,IBEF Research: Riding the retail wave,0
08-Dec-06,Varun Shipping to make pref allotment to 4 FIIs,0
07-Dec-06,Arbitrage in realty prices not justified: Kotak ,1
07-Dec-06,Play the marathon and not sprint - Uday Kotak ,1
07-Dec-06,Indian Business Leader Awards: Who are the winners?,1
05-Dec-06,Stay away from banking space: Gaba,1
20-Nov-06,"Above Rs 400, Kotak Mahindra can touch Rs 460",0
20-Nov-06,Srivastava bullish on banking stocks,0
15-Nov-06,HDFC Bank can touch Rs 1150,1
15-Nov-06,Kotak Mahindra Bank has target of Rs 600,1
15-Nov-06,"SBI, BoB, Bank of India look attractive",1
15-Nov-06,UTI Bank looks worth after a dip,1
14-Nov-06,Kotak Mahindra Bank looks interesting,1
14-Nov-06,UTI Bank looks good,1
09-Nov-06,IndusInd Bank a trading stock,0
03-Nov-06,Kotak Mahindra Bank strengthens presence in NCR,0
03-Nov-06,Kotak Mahindra can touch Rs 369-372,0
30-Oct-06,CRISIL P1+ (so) for KMBL PTCs ,0
23-Oct-06,Hold on Kotak Mahindra Bank,0
23-Oct-06,Kotak Mahindra Bank has stoploss of Rs 325,0
19-Oct-06,Kotak Mahindra Bkï¿½s consolidated PAT for Q2FY07 up 13% YOY,0
19-Oct-06,Lending & treasury biz did very well: Kotak Mahindra,0
19-Oct-06,Kotak Mahindra Bk Q2 net up 13% at Rs 94cr,0
17-Oct-06,Exit South Indian Bank,0
16-Oct-06,ING Vysya Bank can touch Rs 215-222,0
13-Oct-06,Stay invested in bank stock,0
09-Oct-06,Fitch assigns expected rating to KMBL's Corporate Loan,0
04-Oct-06,State Bank of India has target of Rs 1300-1350,0
29-Sep-06,Kotak Mahindra Bank board okays restructuring plan,0
27-Sep-06,SBI looks can go upto Rs 1050,0
25-Sep-06,Sharmila Tagore & Soha Ali Khan launched KMB Gold Eternity,0
20-Sep-06,Goldman Sachs to invest $1 b more,0
19-Sep-06,Fitch assigns expected rating to KMBLï¿½s Corporate Loan,0
19-Sep-06,Fitch rates KMBLï¿½s corporate loan securitisation trust,0
